"UUID","Database ID","Title","Alternative Title","Contributor","Date","Date Start","Date End","Language","Description","Note","Subject Topical","Subject Name","Subject Geographic","Subject Temporal","Subject Title","Resource Type","Genre","Identifier BNumber","Identifier Accession Number","Identifier Call Number","Identifier ISBN","Identifier ISSN","Identifier Interview ID","Identifier Postcard ID","Identifier LCCN","Identifier OCLC/RLIN","Physical Description Extent","Physical Description Form","Publisher","Place Of Publication","Number of Items","Digital Collections URL"
"88ae02a0-c62c-012f-92f1-58d385a7bc34",29881,"American architect and architecture","American architect and building news, Jan. 1876-Dec. 1908","",1876,1876,1938,"English","","General Note: Besides the regular edition the following were issued with additional plates: Gelatine edition, 1885-88; Imperial edition, March 1886-December 1899; International edition, 1890-1908.","Architecture | Periodicals","","","","","still image | text","Periodicals | Periodical illustrations","b15270215","","3-MQA+ (American architect)","","","","","","1479311","","","The American Architect, [etc.]","New York, [etc.]",11,"http://digitalcollections.nypl.org/collections/88ae02a0-c62c-012f-92f1-58d385a7bc34"
"f6f80b50-c62c-012f-2949-58d385a7bc34",29898,"Mitla. A narrative of incidents and personal adventures on a journey in Mexico, Guatemala, and Salvador in the years of 1853 to 1855. With observations on the modes of life in those  countries. By. G. F. von Tempsky. Edited by J. S. Bell ...","","Von Tempsky, G. F. (Gustavus Ferdinand) (1828-1868)","1858",1858,"","","","","","","","","","still image","","b12648708","","HMA","","","","","","2694295","23 x 14.5 cm.","","Longman, Brown, Green, Longmans, & Roberts","London",16,"http://digitalcollections.nypl.org/collections/f6f80b50-c62c-012f-2949-58d385a7bc34"
"59d2d0b0-c632-012f-b163-58d385a7bc34",29918,"Description de l'Égypte : ou, Recueil des observations et des recherches qui ont été faites en Égypte pendant l'expédition de l'armée française.","","",1809,1809,1828,"","","","","","Egypt","","","still image","Engravings","b14212718","","*OBM+++ (France. Commission des monuments d'Egypte. Description de l'Egypte)","","","","","","5719116","","","Impr. impériale","Paris",903,"http://digitalcollections.nypl.org/collections/59d2d0b0-c632-012f-b163-58d385a7bc34"
"93b16510-c634-012f-3fb3-58d385a7bc34",29921,"Helen Armstead-Johnson theater photograph collection.","","Johnson, Helen A.","[189-?]-[199-]","","","","","","African American actors | Entertainers | Performing arts | Theatrical productions | African American actresses","","","","","still image","Photographs | Postcards","b14907059","","Sc Photo Helen Armstead-Johnson Theater Collection (Main Record)","","","","","","NYPG00-F335","","","","",1,"http://digitalcollections.nypl.org/collections/93b16510-c634-012f-3fb3-58d385a7bc34"
"47da5670-c635-012f-de88-58d385a7bc34",29923,"A new general collection of voyages and travels; consisting of the most esteemed relations, which have been hitherto published in any language; comprehending everything remarkable in its kind, in Europe, Asia, Africa, and America.","","Green, John (fl. 1730-1753 ) | Astley, Thomas",1745,1745,1747,"","","","Voyages around the world","","","","","still image","Books | Prints","b13017648","","*KC 1745 (New general collection of voyages and travels)","","","","","","2045114","","Engravings","Printed for T. Astley","London",229,"http://digitalcollections.nypl.org/collections/47da5670-c635-012f-de88-58d385a7bc34"
"1748f030-c636-012f-ffb6-58d385a7bc34",29926,"Migration One-offs.","Migration One-offs.","","03-Sept-02","","","","","","","","","","","still image","Photographs | Illustrations","","","","","","","","","","","","The New York Public Library Schomburg Center for Research in Black Culture","New York, New York",1,"http://digitalcollections.nypl.org/collections/1748f030-c636-012f-ffb6-58d385a7bc34"
"caf63510-c638-012f-af74-58d385a7bc34",29933,"L'Art arabe d'après les monuments du Kaire depuis le VIIe siècle jusqu'à la fin du XVIIIe par Prisse d'Avennes.","","Prisse d'Avennes (1807-1879)","1877",1877,"","","","Ownership and Custodial History Note: Astor Library","Architecture, Islamic | Architecture | Art | Art, Islamic","","Egypt | Cairo","","","still image","Books | Illustrations | Prints","b13970227","","MQT+++ (Prisse d'Avennes, A. C. T. E. Art arabe) Library has Atlas","","","","","","2047029","","","A. Morel et Cie, Libraires-Éditeurs","Paris",212,"http://digitalcollections.nypl.org/collections/caf63510-c638-012f-af74-58d385a7bc34"
"ab01a7d0-c63d-012f-07ea-58d385a7bc34",29934,"Illustrations of Indian zoology; chiefly ... from the collection of Major-General Hardwicke ...","","",1830,1830,1834,"","","","Zoology | Animals","","India","","","still image","Books | Illustrations","b14485023","","Stuart 663-664","","","","","","10066378","","","Treuttel, Wurtz [etc.]","London",210,"http://digitalcollections.nypl.org/collections/ab01a7d0-c63d-012f-07ea-58d385a7bc34"
"39bafe90-c63e-012f-1343-58d385a7bc34",29936,"Revoluční sborník Devětsil","Czech Avant-garde Collection.","Teige, Karel (1900-1951) | Umělecký Svaz Devětsil | Seifert, Jaroslav (1901-1986)","1922",1922,"","","","Statement of Responsibility Note: vydal Umělecký Svaz Devětsil ; redigovali J Seifert [and] K. Teige.","Czech literature | Art, Modern","","","20th century","","text","Books","b16036514","","Slav. Reserve 98-407 (Devetsil)","","","","","","3357281","","","Večernice","V Praze",208,"http://digitalcollections.nypl.org/collections/39bafe90-c63e-012f-1343-58d385a7bc34"
"f1164940-c641-012f-42c2-58d385a7bc34",29949,"Published music.","","","","","","","","","","","","","","notated music | still image","Sheet music | Sheet music covers","","","","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/f1164940-c641-012f-42c2-58d385a7bc34"
"7401dac0-c642-012f-5f57-58d385a7bc34",29950,"German World War I photographic postcards.","","Paul Hoffmann & Co.","","","","","","Ownership and Custodial History Note: Gift of Leonard Lauder, 1986, 1988.","","","","","","still image","Gelatin silver prints | Postcards","b11957109","","MFZ (Paul Hoffmann & Co.) 94-346","","","","","","NYPG94-F104","197 photographic prints : silver gelatin, b ; 12 x 17 cm.","","Paul Hoffmann & Co.","Berlin-Schönberg",197,"http://digitalcollections.nypl.org/collections/7401dac0-c642-012f-5f57-58d385a7bc34"
"43d880b0-c643-012f-9f3c-58d385a7bc34",29953,"Reichenbachia. Orchids illustrated and described, by F. Sander ... 1st[-2d] Series.","","Sander, F. (Frederick) (1847-1920)",1888,1888,1894,"","","Citation/References Note: Nissen, 1722.","Botany | Orchids","","","","","still image","Chromolithographs | Prints | Books","b14444138","","QEG+++ (Sander, F. Reichenbachia)","","","","","","35072586","","","F. Sander & Co.","St. Albans",196,"http://digitalcollections.nypl.org/collections/43d880b0-c643-012f-9f3c-58d385a7bc34"
"40c8e0e0-c644-012f-191c-58d385a7bc34",29957,"Album du bal costume au Palais d'hiver, Fevrier 1903. 21 photogravues et 174 [i.e. 173] phototypies ...","Album du bal costume au Palais d'hiver, Fevrier 1903. 21 photogravues et 174 [i.e. 173] phototypies ...","","1904",1904,"","Russian | French","","","Clothing & dress","","Russia","","","still image","Books | Prints | Photogravures | Collotypes | Photomechanical prints","b14345302","","Slav. Reserve+ (Album du bal costume au Palais d'hiver, Fevrier 1903)","","","","","","42595458","3 v. : plates ; 48 cm.","","Expedition pour la confection des papiers d'etat","St.-Petersburg",193,"http://digitalcollections.nypl.org/collections/40c8e0e0-c644-012f-191c-58d385a7bc34"
"2ad23250-c645-012f-edf8-58d385a7bc34",29961,"Memoir, prepared at the request of a committee of the Common council of the city of New York, and presented to the mayor of the city, at the celebration of the completion of the New York canals.","","Stone, William L. (William Leete) (1792-1844) | Colden, Cadwallader D. (Cadwallader David) (1769-1834)","1826",1826,"","","","Citation/References Note: Deák 339","","","","","","still image","Books | Prints | Illustrations | Maps | Plans | Portraits","b12690975","","MEZO","","","","","","","","","","[New York]",181,"http://digitalcollections.nypl.org/collections/2ad23250-c645-012f-edf8-58d385a7bc34"
"75b72d10-c645-012f-1555-58d385a7bc34",29962,"Military","","",1860,1860,1989,"","The Military collection documents primarily the military activities of African Americans in the United States armed forces, dating from the American Revolution to the mid-1980s. The collection, which depicts mostly the wartime activities of the United States military and is strongest for the period from World War II (1940s) to the mid-1950s, includes single and group portraits of enlisted personnel and officers; views of battles and troop movements; views of military encampments near battle sites or in foreign lands; and views of military bases and training camps, depicting daily military life and basic training, mainly from the 1940s to the mid-1950s. The U.S. Army, Navy, and Marine Corps are the most represented branches of the armed services. Images from the 1700s, the 1800s, the Korean War and Vietnamese Conflict, and the late-1950s to the 1890s are limited. Images depicting civilians employed in the war industries during World War II are filed separately. There are some depictions of foreign troops, mainly during World War II.","","African Americans | African-American soldiers | African American officers | Military personnel","","","","","still image","Photographs","b13049857","","Sc Photo Military","","","","","","NYPG96-F156","3531 items (9.9 lin. ft., 39 boxes)","Gelatin silver prints","","",7,"http://digitalcollections.nypl.org/collections/75b72d10-c645-012f-1555-58d385a7bc34"
